LayerDate,MonthlyMeanRainfall,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
2016-11-30T00:00:00Z,49,n3_rainfall.nc,2016,Nov,2017,Plane,Mackay Whitsunday Isaac,2554,1506,100,37,91,1048,-51,169.6,49
2016-11-30T00:00:00Z,20,n3_rainfall.nc,2016,Nov,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,61,37,91,752,-41,153.4,32.8
2016-11-30T00:00:00Z,32,n3_rainfall.nc,2016,Nov,2017,Barron,Wet Tropics,1302,1535,67,30,26,-233,-35,84.8,47.8
2016-11-30T00:00:00Z,27,n3_rainfall.nc,2016,Nov,2017,Daintree,Wet Tropics,2097,2331,99,30,29,-234,-72,90,27.3
2016-11-30T00:00:00Z,31,n3_rainfall.nc,2016,Nov,2017,Herbert,Wet Tropics,1098,1264,70,40,36,-166,-39,86.9,44.3
2016-11-30T00:00:00Z,48,n3_rainfall.nc,2016,Nov,2017,Johnstone,Wet Tropics,2904,3040,135,23,36,-136,-87,95.5,35.6
2016-11-30T00:00:00Z,24,n3_rainfall.nc,2016,Nov,2017,Mossman,Wet Tropics,1853,2075,90,20,26,-222,-66,89.3,26.7
2016-11-30T00:00:00Z,36,n3_rainfall.nc,2016,Nov,2017,Mulgrave,Wet Tropics,2284,2699,115,23,29,-415,-79,84.6,31.3
2016-11-30T00:00:00Z,27,n3_rainfall.nc,2016,Nov,2017,Murray,Wet Tropics,2029,2268,116,13,39,-239,-89,89.5,23.3
2016-11-30T00:00:00Z,51,n3_rainfall.nc,2016,Nov,2017,Russell,Wet Tropics,3235,3783,165,17,29,-548,-114,85.5,30.9
2016-11-30T00:00:00Z,31,n3_rainfall.nc,2016,Nov,2017,Tully,Wet Tropics,2444,2646,118,20,36,-202,-87,92.4,26.3
2016-12-31T00:00:00Z,47,n3_rainfall.nc,2016,Dec,2017,Burdekin,Burdekin,655,629,83,27,52,26,-36,104.1,56.6
2016-12-31T00:00:00Z,17,n3_rainfall.nc,2016,Dec,2017,Haughton,Burdekin,822,920,97,10,52,-98,-80,89.3,17.5
2016-12-31T00:00:00Z,81,n3_rainfall.nc,2016,Dec,2017,Black,Dry Tropics,1086,1397,137,40,36,-311,-56,77.7,59.1
2016-12-31T00:00:00Z,22,n3_rainfall.nc,2016,Dec,2017,Ross,Dry Tropics,805,1051,113,10,36,-246,-91,76.6,19.5
2016-12-31T00:00:00Z,40,n3_rainfall.nc,2016,Dec,2017,Don,Mackay Whitsunday Isaac,1006,829,114,27,68,177,-74,121.4,35.1
2016-12-31T00:00:00Z,162,n3_rainfall.nc,2016,Dec,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,211,50,87,713,-49,144.5,76.8
2016-12-31T00:00:00Z,153,n3_rainfall.nc,2016,Dec,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,197,50,87,588,-44,139.8,77.7
2016-12-31T00:00:00Z,246,n3_rainfall.nc,2016,Dec,2017,Plane,Mackay Whitsunday Isaac,2554,1506,195,83,91,1048,51,169.6,126.2
2016-12-31T00:00:00Z,78,n3_rainfall.nc,2016,Dec,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,162,23,91,752,-84,153.4,48.1
2016-12-31T00:00:00Z,65,n3_rainfall.nc,2016,Dec,2017,Barron,Wet Tropics,1302,1535,163,23,26,-233,-98,84.8,39.9
2016-12-31T00:00:00Z,69,n3_rainfall.nc,2016,Dec,2017,Daintree,Wet Tropics,2097,2331,251,3,29,-234,-182,90,27.5
2016-12-31T00:00:00Z,74,n3_rainfall.nc,2016,Dec,2017,Herbert,Wet Tropics,1098,1264,131,33,36,-166,-57,86.9,56.5
2016-12-31T00:00:00Z,122,n3_rainfall.nc,2016,Dec,2017,Johnstone,Wet Tropics,2904,3040,257,37,36,-136,-135,95.5,47.5
2016-12-31T00:00:00Z,105,n3_rainfall.nc,2016,Dec,2017,Mossman,Wet Tropics,1853,2075,230,33,26,-222,-125,89.3,45.7
2016-12-31T00:00:00Z,130,n3_rainfall.nc,2016,Dec,2017,Mulgrave,Wet Tropics,2284,2699,247,40,29,-415,-117,84.6,52.6
2016-12-31T00:00:00Z,133,n3_rainfall.nc,2016,Dec,2017,Murray,Wet Tropics,2029,2268,200,40,39,-239,-67,89.5,66.5
2016-12-31T00:00:00Z,154,n3_rainfall.nc,2016,Dec,2017,Russell,Wet Tropics,3235,3783,330,33,29,-548,-176,85.5,46.7
2016-12-31T00:00:00Z,90,n3_rainfall.nc,2016,Dec,2017,Tully,Wet Tropics,2444,2646,217,23,36,-202,-127,92.4,41.5
2017-01-31T00:00:00Z,133,n3_rainfall.nc,2017,Jan,2017,Burdekin,Burdekin,655,629,139,53,52,26,-6,104.1,95.7
2017-01-31T00:00:00Z,207,n3_rainfall.nc,2017,Jan,2017,Haughton,Burdekin,822,920,238,53,52,-98,-31,89.3,87
2017-01-31T00:00:00Z,257,n3_rainfall.nc,2017,Jan,2017,Black,Dry Tropics,1086,1397,313,43,36,-311,-56,77.7,82.1
2017-01-31T00:00:00Z,220,n3_rainfall.nc,2017,Jan,2017,Ross,Dry Tropics,805,1051,266,57,36,-246,-46,76.6,82.7
2017-01-31T00:00:00Z,193,n3_rainfall.nc,2017,Jan,2017,Don,Mackay Whitsunday Isaac,1006,829,201,53,68,177,-8,121.4,96
2017-01-31T00:00:00Z,541,n3_rainfall.nc,2017,Jan,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,335,87,87,713,206,144.5,161.5
2017-01-31T00:00:00Z,434,n3_rainfall.nc,2017,Jan,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,289,83,87,588,145,139.8,150.2
2017-01-31T00:00:00Z,434,n3_rainfall.nc,2017,Jan,2017,Plane,Mackay Whitsunday Isaac,2554,1506,301,80,91,1048,133,169.6,144.2
2017-01-31T00:00:00Z,523,n3_rainfall.nc,2017,Jan,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,301,83,91,752,222,153.4,173.8
2017-01-31T00:00:00Z,410,n3_rainfall.nc,2017,Jan,2017,Barron,Wet Tropics,1302,1535,299,83,26,-233,111,84.8,137.1
2017-01-31T00:00:00Z,418,n3_rainfall.nc,2017,Jan,2017,Daintree,Wet Tropics,2097,2331,424,47,29,-234,-6,90,98.6
2017-01-31T00:00:00Z,351,n3_rainfall.nc,2017,Jan,2017,Herbert,Wet Tropics,1098,1264,251,83,36,-166,100,86.9,139.8
2017-01-31T00:00:00Z,931,n3_rainfall.nc,2017,Jan,2017,Johnstone,Wet Tropics,2904,3040,478,97,36,-136,453,95.5,194.8
2017-01-31T00:00:00Z,467,n3_rainfall.nc,2017,Jan,2017,Mossman,Wet Tropics,1853,2075,392,67,26,-222,75,89.3,119.1
2017-01-31T00:00:00Z,544,n3_rainfall.nc,2017,Jan,2017,Mulgrave,Wet Tropics,2284,2699,455,67,29,-415,89,84.6,119.6
2017-01-31T00:00:00Z,497,n3_rainfall.nc,2017,Jan,2017,Murray,Wet Tropics,2029,2268,400,73,39,-239,97,89.5,124.2
2017-01-31T00:00:00Z,862,n3_rainfall.nc,2017,Jan,2017,Russell,Wet Tropics,3235,3783,573,87,29,-548,289,85.5,150.4
2017-01-31T00:00:00Z,742,n3_rainfall.nc,2017,Jan,2017,Tully,Wet Tropics,2444,2646,420,90,36,-202,322,92.4,176.7
2017-02-28T00:00:00Z,48,n3_rainfall.nc,2017,Feb,2017,Burdekin,Burdekin,655,629,143,17,52,26,-95,104.1,33.6
2017-02-28T00:00:00Z,70,n3_rainfall.nc,2017,Feb,2017,Haughton,Burdekin,822,920,252,13,52,-98,-182,89.3,27.8
2017-02-28T00:00:00Z,156,n3_rainfall.nc,2017,Feb,2017,Black,Dry Tropics,1086,1397,407,20,36,-311,-251,77.7,38.3
2017-02-28T00:00:00Z,91,n3_rainfall.nc,2017,Feb,2017,Ross,Dry Tropics,805,1051,301,13,36,-246,-210,76.6,30.2
2017-02-28T00:00:00Z,60,n3_rainfall.nc,2017,Feb,2017,Don,Mackay Whitsunday Isaac,1006,829,220,17,68,177,-160,121.4,27.3
2017-02-28T00:00:00Z,117,n3_rainfall.nc,2017,Feb,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,380,13,87,713,-263,144.5,30.8
2017-02-28T00:00:00Z,110,n3_rainfall.nc,2017,Feb,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,334,13,87,588,-224,139.8,32.9
2017-02-28T00:00:00Z,130,n3_rainfall.nc,2017,Feb,2017,Plane,Mackay Whitsunday Isaac,2554,1506,335,17,91,1048,-205,169.6,38.8
2017-02-28T00:00:00Z,78,n3_rainfall.nc,2017,Feb,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,340,7,91,752,-262,153.4,22.9
2017-02-28T00:00:00Z,303,n3_rainfall.nc,2017,Feb,2017,Barron,Wet Tropics,1302,1535,346,53,26,-233,-43,84.8,87.6
2017-02-28T00:00:00Z,713,n3_rainfall.nc,2017,Feb,2017,Daintree,Wet Tropics,2097,2331,463,90,29,-234,250,90,154
2017-02-28T00:00:00Z,205,n3_rainfall.nc,2017,Feb,2017,Herbert,Wet Tropics,1098,1264,302,30,36,-166,-97,86.9,67.9
2017-02-28T00:00:00Z,582,n3_rainfall.nc,2017,Feb,2017,Johnstone,Wet Tropics,2904,3040,562,60,36,-136,20,95.5,103.6
2017-02-28T00:00:00Z,571,n3_rainfall.nc,2017,Feb,2017,Mossman,Wet Tropics,1853,2075,449,80,26,-222,122,89.3,127.2
2017-02-28T00:00:00Z,561,n3_rainfall.nc,2017,Feb,2017,Mulgrave,Wet Tropics,2284,2699,543,53,29,-415,18,84.6,103.3
2017-02-28T00:00:00Z,407,n3_rainfall.nc,2017,Feb,2017,Murray,Wet Tropics,2029,2268,509,33,39,-239,-102,89.5,80
2017-02-28T00:00:00Z,709,n3_rainfall.nc,2017,Feb,2017,Russell,Wet Tropics,3235,3783,673,60,29,-548,36,85.5,105.3
2017-02-28T00:00:00Z,468,n3_rainfall.nc,2017,Feb,2017,Tully,Wet Tropics,2444,2646,513,53,36,-202,-45,92.4,91.2
2017-03-31T00:00:00Z,148,n3_rainfall.nc,2017,Mar,2017,Burdekin,Burdekin,655,629,71,87,52,26,77,104.1,208.5
2017-03-31T00:00:00Z,152,n3_rainfall.nc,2017,Mar,2017,Haughton,Burdekin,822,920,108,70,52,-98,44,89.3,140.7
2017-03-31T00:00:00Z,210,n3_rainfall.nc,2017,Mar,2017,Black,Dry Tropics,1086,1397,218,67,36,-311,-8,77.7,96.3
2017-03-31T00:00:00Z,145,n3_rainfall.nc,2017,Mar,2017,Ross,Dry Tropics,805,1051,137,67,36,-246,8,76.6,105.8
2017-03-31T00:00:00Z,399,n3_rainfall.nc,2017,Mar,2017,Don,Mackay Whitsunday Isaac,1006,829,104,93,68,177,295,121.4,383.7
2017-03-31T00:00:00Z,981,n3_rainfall.nc,2017,Mar,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,240,97,87,713,741,144.5,408.8
2017-03-31T00:00:00Z,860,n3_rainfall.nc,2017,Mar,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,219,100,87,588,641,139.8,392.7
2017-03-31T00:00:00Z,1184,n3_rainfall.nc,2017,Mar,2017,Plane,Mackay Whitsunday Isaac,2554,1506,241,100,91,1048,943,169.6,491.3
2017-03-31T00:00:00Z,977,n3_rainfall.nc,2017,Mar,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,226,100,91,752,751,153.4,432.3
2017-03-31T00:00:00Z,141,n3_rainfall.nc,2017,Mar,2017,Barron,Wet Tropics,1302,1535,288,23,26,-233,-147,84.8,49
2017-03-31T00:00:00Z,283,n3_rainfall.nc,2017,Mar,2017,Daintree,Wet Tropics,2097,2331,477,30,29,-234,-194,90,59.3
2017-03-31T00:00:00Z,150,n3_rainfall.nc,2017,Mar,2017,Herbert,Wet Tropics,1098,1264,208,43,36,-166,-58,86.9,72.1
2017-03-31T00:00:00Z,276,n3_rainfall.nc,2017,Mar,2017,Johnstone,Wet Tropics,2904,3040,543,17,36,-136,-267,95.5,50.8
2017-03-31T00:00:00Z,178,n3_rainfall.nc,2017,Mar,2017,Mossman,Wet Tropics,1853,2075,409,20,26,-222,-231,89.3,43.5
2017-03-31T00:00:00Z,168,n3_rainfall.nc,2017,Mar,2017,Mulgrave,Wet Tropics,2284,2699,498,10,29,-415,-330,84.6,33.7
2017-03-31T00:00:00Z,287,n3_rainfall.nc,2017,Mar,2017,Murray,Wet Tropics,2029,2268,399,40,39,-239,-112,89.5,71.9
2017-03-31T00:00:00Z,255,n3_rainfall.nc,2017,Mar,2017,Russell,Wet Tropics,3235,3783,673,10,29,-548,-418,85.5,37.9
2017-03-31T00:00:00Z,277,n3_rainfall.nc,2017,Mar,2017,Tully,Wet Tropics,2444,2646,468,27,36,-202,-191,92.4,59.2
2017-04-30T00:00:00Z,4,n3_rainfall.nc,2017,Apr,2017,Burdekin,Burdekin,655,629,29,13,52,26,-25,104.1,13.8
2017-04-30T00:00:00Z,2,n3_rainfall.nc,2017,Apr,2017,Haughton,Burdekin,822,920,45,3,52,-98,-43,89.3,4.4
2017-04-30T00:00:00Z,35,n3_rainfall.nc,2017,Apr,2017,Black,Dry Tropics,1086,1397,76,43,36,-311,-41,77.7,46.1
2017-04-30T00:00:00Z,9,n3_rainfall.nc,2017,Apr,2017,Ross,Dry Tropics,805,1051,53,27,36,-246,-44,76.6,17
2017-04-30T00:00:00Z,3,n3_rainfall.nc,2017,Apr,2017,Don,Mackay Whitsunday Isaac,1006,829,40,3,68,177,-37,121.4,7.5
2017-04-30T00:00:00Z,40,n3_rainfall.nc,2017,Apr,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,106,17,87,713,-66,144.5,37.7
2017-04-30T00:00:00Z,30,n3_rainfall.nc,2017,Apr,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,96,7,87,588,-66,139.8,31.2
2017-04-30T00:00:00Z,34,n3_rainfall.nc,2017,Apr,2017,Plane,Mackay Whitsunday Isaac,2554,1506,95,10,91,1048,-61,169.6,35.8
2017-04-30T00:00:00Z,32,n3_rainfall.nc,2017,Apr,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,104,7,91,752,-72,153.4,30.8
2017-04-30T00:00:00Z,95,n3_rainfall.nc,2017,Apr,2017,Barron,Wet Tropics,1302,1535,124,47,26,-233,-29,84.8,76.6
2017-04-30T00:00:00Z,207,n3_rainfall.nc,2017,Apr,2017,Daintree,Wet Tropics,2097,2331,239,57,29,-234,-32,90,86.6
2017-04-30T00:00:00Z,66,n3_rainfall.nc,2017,Apr,2017,Herbert,Wet Tropics,1098,1264,94,37,36,-166,-28,86.9,70.2
2017-04-30T00:00:00Z,219,n3_rainfall.nc,2017,Apr,2017,Johnstone,Wet Tropics,2904,3040,342,27,36,-136,-123,95.5,64
2017-04-30T00:00:00Z,140,n3_rainfall.nc,2017,Apr,2017,Mossman,Wet Tropics,1853,2075,177,53,26,-222,-37,89.3,79.1
2017-04-30T00:00:00Z,269,n3_rainfall.nc,2017,Apr,2017,Mulgrave,Wet Tropics,2284,2699,288,53,29,-415,-19,84.6,93.4
2017-04-30T00:00:00Z,167,n3_rainfall.nc,2017,Apr,2017,Murray,Wet Tropics,2029,2268,216,37,39,-239,-49,89.5,77.3
2017-04-30T00:00:00Z,307,n3_rainfall.nc,2017,Apr,2017,Russell,Wet Tropics,3235,3783,439,30,29,-548,-132,85.5,69.9
2017-04-30T00:00:00Z,251,n3_rainfall.nc,2017,Apr,2017,Tully,Wet Tropics,2444,2646,301,30,36,-202,-50,92.4,83.4
2017-05-31T00:00:00Z,81,n3_rainfall.nc,2017,May,2017,Burdekin,Burdekin,655,629,22,100,52,26,59,104.1,368.2
2017-05-31T00:00:00Z,217,n3_rainfall.nc,2017,May,2017,Haughton,Burdekin,822,920,31,100,52,-98,186,89.3,700
2017-05-31T00:00:00Z,149,n3_rainfall.nc,2017,May,2017,Black,Dry Tropics,1086,1397,38,100,36,-311,111,77.7,392.1
2017-05-31T00:00:00Z,190,n3_rainfall.nc,2017,May,2017,Ross,Dry Tropics,805,1051,30,100,36,-246,160,76.6,633.3
2017-05-31T00:00:00Z,184,n3_rainfall.nc,2017,May,2017,Don,Mackay Whitsunday Isaac,1006,829,29,100,68,177,155,121.4,634.5
2017-05-31T00:00:00Z,186,n3_rainfall.nc,2017,May,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,63,100,87,713,123,144.5,295.2
2017-05-31T00:00:00Z,170,n3_rainfall.nc,2017,May,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,61,97,87,588,109,139.8,278.7
2017-05-31T00:00:00Z,133,n3_rainfall.nc,2017,May,2017,Plane,Mackay Whitsunday Isaac,2554,1506,58,97,91,1048,75,169.6,229.3
2017-05-31T00:00:00Z,214,n3_rainfall.nc,2017,May,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,65,100,91,752,149,153.4,329.2
2017-05-31T00:00:00Z,55,n3_rainfall.nc,2017,May,2017,Barron,Wet Tropics,1302,1535,66,37,26,-233,-11,84.8,83.3
2017-05-31T00:00:00Z,77,n3_rainfall.nc,2017,May,2017,Daintree,Wet Tropics,2097,2331,111,40,29,-234,-34,90,69.4
2017-05-31T00:00:00Z,65,n3_rainfall.nc,2017,May,2017,Herbert,Wet Tropics,1098,1264,56,60,36,-166,9,86.9,116.1
2017-05-31T00:00:00Z,158,n3_rainfall.nc,2017,May,2017,Johnstone,Wet Tropics,2904,3040,232,27,36,-136,-74,95.5,68.1
2017-05-31T00:00:00Z,63,n3_rainfall.nc,2017,May,2017,Mossman,Wet Tropics,1853,2075,93,33,26,-222,-30,89.3,67.7
2017-05-31T00:00:00Z,111,n3_rainfall.nc,2017,May,2017,Mulgrave,Wet Tropics,2284,2699,159,37,29,-415,-48,84.6,69.8
2017-05-31T00:00:00Z,125,n3_rainfall.nc,2017,May,2017,Murray,Wet Tropics,2029,2268,124,53,39,-239,1,89.5,100.8
2017-05-31T00:00:00Z,178,n3_rainfall.nc,2017,May,2017,Russell,Wet Tropics,3235,3783,294,17,29,-548,-116,85.5,60.5
2017-05-31T00:00:00Z,147,n3_rainfall.nc,2017,May,2017,Tully,Wet Tropics,2444,2646,192,30,36,-202,-45,92.4,76.6
2017-06-30T00:00:00Z,1,n3_rainfall.nc,2017,Jun,2017,Burdekin,Burdekin,655,629,23,0,52,26,-22,104.1,4.3
2017-06-30T00:00:00Z,2,n3_rainfall.nc,2017,Jun,2017,Haughton,Burdekin,822,920,26,0,52,-98,-24,89.3,7.7
2017-06-30T00:00:00Z,5,n3_rainfall.nc,2017,Jun,2017,Black,Dry Tropics,1086,1397,25,20,36,-311,-20,77.7,20
2017-06-30T00:00:00Z,1,n3_rainfall.nc,2017,Jun,2017,Ross,Dry Tropics,805,1051,22,0,36,-246,-21,76.6,4.5
2017-06-30T00:00:00Z,0,n3_rainfall.nc,2017,Jun,2017,Don,Mackay Whitsunday Isaac,1006,829,23,0,68,177,-23,121.4,0
2017-06-30T00:00:00Z,2,n3_rainfall.nc,2017,Jun,2017,O'Connell,Mackay Whitsunday Isaac,2315,1602,51,0,87,713,-49,144.5,3.9
2017-06-30T00:00:00Z,4,n3_rainfall.nc,2017,Jun,2017,Pioneer,Mackay Whitsunday Isaac,2067,1479,59,0,87,588,-55,139.8,6.8
2017-06-30T00:00:00Z,6,n3_rainfall.nc,2017,Jun,2017,Plane,Mackay Whitsunday Isaac,2554,1506,50,0,91,1048,-44,169.6,12
2017-06-30T00:00:00Z,3,n3_rainfall.nc,2017,Jun,2017,Proserpine,Mackay Whitsunday Isaac,2160,1408,43,0,91,752,-40,153.4,7
2017-06-30T00:00:00Z,39,n3_rainfall.nc,2017,Jun,2017,Barron,Wet Tropics,1302,1535,45,50,26,-233,-6,84.8,86.7
2017-06-30T00:00:00Z,43,n3_rainfall.nc,2017,Jun,2017,Daintree,Wet Tropics,2097,2331,66,30,29,-234,-23,90,65.2
2017-06-30T00:00:00Z,13,n3_rainfall.nc,2017,Jun,2017,Herbert,Wet Tropics,1098,1264,37,10,36,-166,-24,86.9,35.1
2017-06-30T00:00:00Z,96,n3_rainfall.nc,2017,Jun,2017,Johnstone,Wet Tropics,2904,3040,132,37,36,-136,-36,95.5,72.7
2017-06-30T00:00:00Z,32,n3_rainfall.nc,2017,Jun,2017,Mossman,Wet Tropics,1853,2075,55,33,26,-222,-23,89.3,58.2
2017-06-30T00:00:00Z,80,n3_rainfall.nc,2017,Jun,2017,Mulgrave,Wet Tropics,2284,2699,97,43,29,-415,-17,84.6,82.5
2017-06-30T00:00:00Z,26,n3_rainfall.nc,2017,Jun,2017,Murray,Wet Tropics,2029,2268,72,10,39,-239,-46,89.5,36.1
2017-06-30T00:00:00Z,135,n3_rainfall.nc,2017,Jun,2017,Russell,Wet Tropics,3235,3783,168,43,29,-548,-33,85.5,80.4
2017-06-30T00:00:00Z,62,n3_rainfall.nc,2017,Jun,2017,Tully,Wet Tropics,2444,2646,109,17,36,-202,-47,92.4,56.9
2017-07-31T00:00:00Z,3,n3_rainfall.nc,2017,Jul,2018,Burdekin,Burdekin,499,629,19,30,36,-130,-16,79.3,15.8
2017-07-31T00:00:00Z,5,n3_rainfall.nc,2017,Jul,2018,Haughton,Burdekin,776,920,20,53,39,-144,-15,84.3,25
2017-07-31T00:00:00Z,6,n3_rainfall.nc,2017,Jul,2018,Black,Dry Tropics,1335,1397,23,27,49,-62,-17,95.6,26.1
2017-07-31T00:00:00Z,6,n3_rainfall.nc,2017,Jul,2018,Ross,Dry Tropics,901,1051,19,47,45,-150,-13,85.7,31.6
2017-07-31T00:00:00Z,0,n3_rainfall.nc,2017,Jul,2018,Don,Mackay Whitsunday Isaac,676,829,12,0,45,-153,-12,81.5,0
2017-07-31T00:00:00Z,4,n3_rainfall.nc,2017,Jul,2018,O'Connell,Mackay Whitsunday Isaac,1170,1602,32,23,32,-432,-28,73,12.5
2017-07-31T00:00:00Z,6,n3_rainfall.nc,2017,Jul,2018,Pioneer,Mackay Whitsunday Isaac,974,1479,35,27,23,-505,-29,65.9,17.1
2017-07-31T00:00:00Z,7,n3_rainfall.nc,2017,Jul,2018,Plane,Mackay Whitsunday Isaac,956,1506,32,30,16,-550,-25,63.5,21.9
2017-07-31T00:00:00Z,1,n3_rainfall.nc,2017,Jul,2018,Proserpine,Mackay Whitsunday Isaac,1061,1408,29,7,29,-347,-28,75.4,3.4
2017-07-31T00:00:00Z,44,n3_rainfall.nc,2017,Jul,2018,Barron,Wet Tropics,1849,1535,40,60,71,314,4,120.5,110
2017-07-31T00:00:00Z,61,n3_rainfall.nc,2017,Jul,2018,Daintree,Wet Tropics,2392,2331,54,63,58,61,7,102.6,113
2017-07-31T00:00:00Z,23,n3_rainfall.nc,2017,Jul,2018,Herbert,Wet Tropics,1500,1264,31,37,71,236,-8,118.7,74.2
2017-07-31T00:00:00Z,108,n3_rainfall.nc,2017,Jul,2018,Johnstone,Wet Tropics,3516,3040,111,53,84,476,-3,115.7,97.3
2017-07-31T00:00:00Z,43,n3_rainfall.nc,2017,Jul,2018,Mossman,Wet Tropics,2357,2075,42,60,74,282,1,113.6,102.4
2017-07-31T00:00:00Z,103,n3_rainfall.nc,2017,Jul,2018,Mulgrave,Wet Tropics,3329,2699,85,70,78,630,18,123.3,121.2
2017-07-31T00:00:00Z,47,n3_rainfall.nc,2017,Jul,2018,Murray,Wet Tropics,2509,2268,65,40,61,241,-18,110.6,72.3
2017-07-31T00:00:00Z,148,n3_rainfall.nc,2017,Jul,2018,Russell,Wet Tropics,4197,3783,137,63,71,414,11,110.9,108
2017-07-31T00:00:00Z,74,n3_rainfall.nc,2017,Jul,2018,Tully,Wet Tropics,3097,2646,95,40,81,451,-21,117,77.9
2017-08-31T00:00:00Z,3,n3_rainfall.nc,2017,Aug,2018,Burdekin,Burdekin,499,629,14,40,36,-130,-11,79.3,21.4
2017-08-31T00:00:00Z,3,n3_rainfall.nc,2017,Aug,2018,Haughton,Burdekin,776,920,20,40,39,-144,-17,84.3,15
2017-08-31T00:00:00Z,11,n3_rainfall.nc,2017,Aug,2018,Black,Dry Tropics,1335,1397,22,67,49,-62,-11,95.6,50
2017-08-31T00:00:00Z,5,n3_rainfall.nc,2017,Aug,2018,Ross,Dry Tropics,901,1051,20,57,45,-150,-15,85.7,25
2017-08-31T00:00:00Z,2,n3_rainfall.nc,2017,Aug,2018,Don,Mackay Whitsunday Isaac,676,829,17,33,45,-153,-15,81.5,11.8
2017-08-31T00:00:00Z,3,n3_rainfall.nc,2017,Aug,2018,O'Connell,Mackay Whitsunday Isaac,1170,1602,29,20,32,-432,-26,73,10.3
2017-08-31T00:00:00Z,2,n3_rainfall.nc,2017,Aug,2018,Pioneer,Mackay Whitsunday Isaac,974,1479,36,13,23,-505,-34,65.9,5.6
2017-08-31T00:00:00Z,2,n3_rainfall.nc,2017,Aug,2018,Plane,Mackay Whitsunday Isaac,956,1506,31,13,16,-550,-29,63.5,6.5
2017-08-31T00:00:00Z,3,n3_rainfall.nc,2017,Aug,2018,Proserpine,Mackay Whitsunday Isaac,1061,1408,23,17,29,-347,-20,75.4,13
2017-08-31T00:00:00Z,4,n3_rainfall.nc,2017,Aug,2018,Barron,Wet Tropics,1849,1535,25,10,71,314,-21,120.5,16
2017-08-31T00:00:00Z,11,n3_rainfall.nc,2017,Aug,2018,Daintree,Wet Tropics,2392,2331,42,13,58,61,-31,102.6,26.2
2017-08-31T00:00:00Z,5,n3_rainfall.nc,2017,Aug,2018,Herbert,Wet Tropics,1500,1264,22,23,71,236,-17,118.7,22.7
2017-08-31T00:00:00Z,13,n3_rainfall.nc,2017,Aug,2018,Johnstone,Wet Tropics,3516,3040,78,10,84,476,-65,115.7,16.7
2017-08-31T00:00:00Z,5,n3_rainfall.nc,2017,Aug,2018,Mossman,Wet Tropics,2357,2075,33,10,74,282,-28,113.6,15.2
2017-08-31T00:00:00Z,5,n3_rainfall.nc,2017,Aug,2018,Mulgrave,Wet Tropics,3329,2699,57,3,78,630,-52,123.3,8.8
2017-08-31T00:00:00Z,5,n3_rainfall.nc,2017,Aug,2018,Murray,Wet Tropics,2509,2268,45,10,61,241,-40,110.6,11.1
2017-08-31T00:00:00Z,13,n3_rainfall.nc,2017,Aug,2018,Russell,Wet Tropics,4197,3783,99,10,71,414,-86,110.9,13.1
2017-08-31T00:00:00Z,10,n3_rainfall.nc,2017,Aug,2018,Tully,Wet Tropics,3097,2646,68,7,81,451,-58,117,14.7
2017-09-30T00:00:00Z,0,n3_rainfall.nc,2017,Sep,2018,Burdekin,Burdekin,499,629,12,0,36,-130,-12,79.3,0
2017-09-30T00:00:00Z,0,n3_rainfall.nc,2017,Sep,2018,Haughton,Burdekin,776,920,13,0,39,-144,-13,84.3,0
2017-09-30T00:00:00Z,3,n3_rainfall.nc,2017,Sep,2018,Black,Dry Tropics,1335,1397,19,33,49,-62,-16,95.6,15.8
2017-09-30T00:00:00Z,0,n3_rainfall.nc,2017,Sep,2018,Ross,Dry Tropics,901,1051,11,0,45,-150,-11,85.7,0
2017-09-30T00:00:00Z,0,n3_rainfall.nc,2017,Sep,2018,Don,Mackay Whitsunday Isaac,676,829,13,0,45,-153,-13,81.5,0
2017-09-30T00:00:00Z,0,n3_rainfall.nc,2017,Sep,2018,O'Connell,Mackay Whitsunday Isaac,1170,1602,26,0,32,-432,-26,73,0
