LayerDate,MonthlyMeanTemperature,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanTemperature,AnnualLtm,MonthlyLtm,MonthlyMeanTemperaturePercentileRank,AnnualMeanTemperaturePercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1911-05-31,21,mean,1911,May,1911,Mulgrave,Wet Tropics,22.9,23,21.4,6.7,32.3,-0.1,-0.4,99.6,98.1
1911-05-31,20,mean,1911,May,1911,Murray,Wet Tropics,22.2,22.3,20.5,6.7,29.1,-0.1,-0.5,99.6,97.6
1911-05-31,21,mean,1911,May,1911,Russell,Wet Tropics,22.7,22.9,21.2,10,19.4,-0.2,-0.2,99.1,99.1
1911-05-31,20,mean,1911,May,1911,Tully,Wet Tropics,21.7,21.7,19.9,23.3,38.8,0,0.1,100,100.5
1911-06-30,15,mean,1911,Jun,1911,Burdekin,Burdekin,21.6,22.4,16.6,0,6.5,-0.8,-1.6,96.4,90.4
1911-06-30,17,mean,1911,Jun,1911,Haughton,Burdekin,22.9,23.4,19.1,0,6.5,-0.5,-2.1,97.9,89
1911-06-30,18,mean,1911,Jun,1911,Black,Dry Tropics,22.7,23,18.9,3.3,19.4,-0.3,-0.9,98.7,95.2
1911-06-30,18,mean,1911,Jun,1911,Ross,Dry Tropics,23.2,23.7,19.6,0,3.2,-0.5,-1.6,97.9,91.8
1911-06-30,16,mean,1911,Jun,1911,Don,Mackay Whitsunday Isaac,22.8,23,18.5,0,19.4,-0.2,-2.5,99.1,86.5
1911-06-30,16,mean,1911,Jun,1911,O'Connell,Mackay Whitsunday Isaac,22.2,22.4,17.9,0,22.6,-0.2,-1.9,99.1,89.4
1911-06-30,15,mean,1911,Jun,1911,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,16.9,0,12.9,-0.4,-1.9,98.2,88.8
1911-06-30,16,mean,1911,Jun,1911,Plane,Mackay Whitsunday Isaac,22.3,22.6,18.1,0,22.6,-0.3,-2.1,98.7,88.4
1911-06-30,17,mean,1911,Jun,1911,Proserpine,Mackay Whitsunday Isaac,22.9,23,18.8,0,25.9,-0.1,-1.8,99.6,90.4
1911-06-30,17,mean,1911,Jun,1911,Barron,Wet Tropics,21.5,21.6,18.5,0,19.4,-0.1,-1.5,99.5,91.9
1911-06-30,19,mean,1911,Jun,1911,Daintree,Wet Tropics,22.7,22.9,19.7,0,12.9,-0.2,-0.7,99.1,96.4
1911-06-30,16,mean,1911,Jun,1911,Herbert,Wet Tropics,21.2,21.2,17.3,0,38.8,0,-1.3,100,92.5
1911-06-30,17,mean,1911,Jun,1911,Johnstone,Wet Tropics,21.8,21.8,18.3,0,45.3,0,-1.3,100,92.9
1911-06-30,19,mean,1911,Jun,1911,Mossman,Wet Tropics,22.6,22.8,19.8,0,9.7,-0.2,-0.8,99.1,96
1911-06-30,19,mean,1911,Jun,1911,Mulgrave,Wet Tropics,22.9,23,19.8,0,32.3,-0.1,-0.8,99.6,96
1911-06-30,17,mean,1911,Jun,1911,Murray,Wet Tropics,22.2,22.3,18.7,0,29.1,-0.1,-1.7,99.6,90.9
1911-06-30,18,mean,1911,Jun,1911,Russell,Wet Tropics,22.7,22.9,19.7,0,19.4,-0.2,-1.7,99.1,91.4
1911-06-30,17,mean,1911,Jun,1911,Tully,Wet Tropics,21.7,21.7,18.1,0,38.8,0,-1.1,100,93.9
1911-07-31,15,mean,1911,Jul,1912,Burdekin,Burdekin,22.8,22.4,15.5,26.7,74.4,0.4,-0.5,101.8,96.8
1911-07-31,18,mean,1911,Jul,1912,Haughton,Burdekin,23.8,23.4,18,36.7,67.9,0.4,0,101.7,100
1911-07-31,18,mean,1911,Jul,1912,Black,Dry Tropics,23.5,23,17.8,40,87.3,0.5,0.2,102.2,101.1
1911-07-31,18,mean,1911,Jul,1912,Ross,Dry Tropics,24.1,23.7,18.6,10,74.4,0.4,-0.6,101.7,96.8
1911-07-31,17,mean,1911,Jul,1912,Don,Mackay Whitsunday Isaac,23.2,23,17.4,23.3,64.7,0.2,-0.4,100.9,97.7
1911-07-31,16,mean,1911,Jul,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,16.6,16.7,74.4,0.3,-0.6,101.3,96.4
1911-07-31,15,mean,1911,Jul,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,15.7,16.7,45.3,0.1,-0.7,100.5,95.5
1911-07-31,17,mean,1911,Jul,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,17.1,30,77.6,0.5,-0.1,102.2,99.4
1911-07-31,17,mean,1911,Jul,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,17.6,16.7,58.2,0.2,-0.6,100.9,96.6
1911-07-31,17,mean,1911,Jul,1912,Barron,Wet Tropics,21.8,21.6,17.3,23.3,64.7,0.2,-0.3,100.9,98.3
1911-07-31,18,mean,1911,Jul,1912,Daintree,Wet Tropics,22.9,22.9,18.8,6.7,55,0,-0.8,100,95.7
1911-07-31,16,mean,1911,Jul,1912,Herbert,Wet Tropics,21.4,21.2,16.2,30,67.9,0.2,-0.2,100.9,98.8
1911-07-31,17,mean,1911,Jul,1912,Johnstone,Wet Tropics,21.9,21.8,17.3,30,67.9,0.1,-0.3,100.5,98.3
1911-07-31,18,mean,1911,Jul,1912,Mossman,Wet Tropics,23,22.8,18.9,6.7,67.9,0.2,-0.9,100.9,95.2
1911-07-31,18,mean,1911,Jul,1912,Mulgrave,Wet Tropics,23.2,23,18.9,6.7,77.6,0.2,-0.9,100.9,95.2
1911-07-31,17,mean,1911,Jul,1912,Murray,Wet Tropics,22.6,22.3,17.5,20,77.6,0.3,-0.5,101.3,97.1
1911-07-31,18,mean,1911,Jul,1912,Russell,Wet Tropics,22.9,22.9,18.8,10,51.8,0,-0.8,100,95.7
1911-07-31,17,mean,1911,Jul,1912,Tully,Wet Tropics,21.9,21.7,17,30,80.9,0.2,0,100.9,100
1911-08-31,17,mean,1911,Aug,1912,Burdekin,Burdekin,22.8,22.4,17.2,20,74.4,0.4,-0.2,101.8,98.8
1911-08-31,19,mean,1911,Aug,1912,Haughton,Burdekin,23.8,23.4,19,30,67.9,0.4,0,101.7,100
1911-08-31,19,mean,1911,Aug,1912,Black,Dry Tropics,23.5,23,18.6,46.7,87.3,0.5,0.4,102.2,102.2
1911-08-31,19,mean,1911,Aug,1912,Ross,Dry Tropics,24.1,23.7,19.5,10,74.4,0.4,-0.5,101.7,97.4
1911-08-31,18,mean,1911,Aug,1912,Don,Mackay Whitsunday Isaac,23.2,23,18.5,16.7,64.7,0.2,-0.5,100.9,97.3
1911-08-31,17,mean,1911,Aug,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,17.5,6.7,74.4,0.3,-0.5,101.3,97.1
1911-08-31,16,mean,1911,Aug,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,16.6,6.7,45.3,0.1,-0.6,100.5,96.4
1911-08-31,18,mean,1911,Aug,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,17.8,36.7,77.6,0.5,0.2,102.2,101.1
1911-08-31,18,mean,1911,Aug,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,18.5,16.7,58.2,0.2,-0.5,100.9,97.3
1911-08-31,17,mean,1911,Aug,1912,Barron,Wet Tropics,21.8,21.6,18,3.3,64.7,0.2,-1,100.9,94.4
1911-08-31,19,mean,1911,Aug,1912,Daintree,Wet Tropics,22.9,22.9,19.4,16.7,55,0,-0.4,100,97.9
1911-08-31,17,mean,1911,Aug,1912,Herbert,Wet Tropics,21.4,21.2,17.1,26.7,67.9,0.2,-0.1,100.9,99.4
1911-08-31,18,mean,1911,Aug,1912,Johnstone,Wet Tropics,21.9,21.8,18.1,23.3,67.9,0.1,-0.1,100.5,99.4
1911-08-31,19,mean,1911,Aug,1912,Mossman,Wet Tropics,23,22.8,19.5,16.7,67.9,0.2,-0.5,100.9,97.4
1911-08-31,19,mean,1911,Aug,1912,Mulgrave,Wet Tropics,23.2,23,19.5,20,77.6,0.2,-0.5,100.9,97.4
1911-08-31,18,mean,1911,Aug,1912,Murray,Wet Tropics,22.6,22.3,18.3,20,77.6,0.3,-0.3,101.3,98.4
1911-08-31,19,mean,1911,Aug,1912,Russell,Wet Tropics,22.9,22.9,19.4,23.3,51.8,0,-0.4,100,97.9
1911-08-31,17,mean,1911,Aug,1912,Tully,Wet Tropics,21.9,21.7,17.7,13.3,80.9,0.2,-0.7,100.9,96
1911-09-30,20,mean,1911,Sep,1912,Burdekin,Burdekin,22.8,22.4,20.5,13.3,74.4,0.4,-0.5,101.8,97.6
1911-09-30,21,mean,1911,Sep,1912,Haughton,Burdekin,23.8,23.4,21.5,6.7,67.9,0.4,-0.5,101.7,97.7
1911-09-30,21,mean,1911,Sep,1912,Black,Dry Tropics,23.5,23,21,30,87.3,0.5,0,102.2,100
1911-09-30,21,mean,1911,Sep,1912,Ross,Dry Tropics,24.1,23.7,21.9,3.3,74.4,0.4,-0.9,101.7,95.9
1911-09-30,20,mean,1911,Sep,1912,Don,Mackay Whitsunday Isaac,23.2,23,20.9,0,64.7,0.2,-0.9,100.9,95.7
1911-09-30,20,mean,1911,Sep,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,20.5,6.7,74.4,0.3,-0.5,101.3,97.6
1911-09-30,19,mean,1911,Sep,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,19.9,6.7,45.3,0.1,-0.9,100.5,95.5
1911-09-30,20,mean,1911,Sep,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,20.8,6.7,77.6,0.5,-0.8,102.2,96.2
1911-09-30,20,mean,1911,Sep,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,21.1,0,58.2,0.2,-1.1,100.9,94.8
1911-09-30,19,mean,1911,Sep,1912,Barron,Wet Tropics,21.8,21.6,19.9,10,64.7,0.2,-0.9,100.9,95.5
1911-09-30,21,mean,1911,Sep,1912,Daintree,Wet Tropics,22.9,22.9,21.4,20,55,0,-0.4,100,98.1
1911-09-30,19,mean,1911,Sep,1912,Herbert,Wet Tropics,21.4,21.2,19.5,20,67.9,0.2,-0.5,100.9,97.4
1911-09-30,19,mean,1911,Sep,1912,Johnstone,Wet Tropics,21.9,21.8,19.9,3.3,67.9,0.1,-0.9,100.5,95.5
1911-09-30,21,mean,1911,Sep,1912,Mossman,Wet Tropics,23,22.8,21.3,23.3,67.9,0.2,-0.3,100.9,98.6
1911-09-30,21,mean,1911,Sep,1912,Mulgrave,Wet Tropics,23.2,23,21.3,20,77.6,0.2,-0.3,100.9,98.6
1911-09-30,20,mean,1911,Sep,1912,Murray,Wet Tropics,22.6,22.3,20.4,23.3,77.6,0.3,-0.4,101.3,98
1911-09-30,21,mean,1911,Sep,1912,Russell,Wet Tropics,22.9,22.9,21.2,30,51.8,0,-0.2,100,99.1
1911-09-30,19,mean,1911,Sep,1912,Tully,Wet Tropics,21.9,21.7,19.9,6.7,80.9,0.2,-0.9,100.9,95.5
1911-10-31,24,mean,1911,Oct,1912,Burdekin,Burdekin,22.8,22.4,23.8,36.7,74.4,0.4,0.2,101.8,100.8
1911-10-31,24,mean,1911,Oct,1912,Haughton,Burdekin,23.8,23.4,24.1,16.7,67.9,0.4,-0.1,101.7,99.6
1911-10-31,24,mean,1911,Oct,1912,Black,Dry Tropics,23.5,23,23.6,43.3,87.3,0.5,0.4,102.2,101.7
1911-10-31,25,mean,1911,Oct,1912,Ross,Dry Tropics,24.1,23.7,24.5,56.7,74.4,0.4,0.5,101.7,102
1911-10-31,24,mean,1911,Oct,1912,Don,Mackay Whitsunday Isaac,23.2,23,23.9,23.3,64.7,0.2,0.1,100.9,100.4
1911-10-31,24,mean,1911,Oct,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,23.4,56.7,74.4,0.3,0.6,101.3,102.6
1911-10-31,23,mean,1911,Oct,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,22.7,43.3,45.3,0.1,0.3,100.5,101.3
1911-10-31,24,mean,1911,Oct,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,23.4,56.7,77.6,0.5,0.6,102.2,102.6
1911-10-31,24,mean,1911,Oct,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,23.9,23.3,58.2,0.2,0.1,100.9,100.4
1911-10-31,22,mean,1911,Oct,1912,Barron,Wet Tropics,21.8,21.6,22.3,13.3,64.7,0.2,-0.3,100.9,98.7
1911-10-31,23,mean,1911,Oct,1912,Daintree,Wet Tropics,22.9,22.9,23.3,10,55,0,-0.3,100,98.7
1911-10-31,22,mean,1911,Oct,1912,Herbert,Wet Tropics,21.4,21.2,22.1,20,67.9,0.2,-0.1,100.9,99.5
1911-10-31,22,mean,1911,Oct,1912,Johnstone,Wet Tropics,21.9,21.8,22.2,13.3,67.9,0.1,-0.2,100.5,99.1
1911-10-31,24,mean,1911,Oct,1912,Mossman,Wet Tropics,23,22.8,23.4,56.7,67.9,0.2,0.6,100.9,102.6
1911-10-31,24,mean,1911,Oct,1912,Mulgrave,Wet Tropics,23.2,23,23.4,56.7,77.6,0.2,0.6,100.9,102.6
1911-10-31,23,mean,1911,Oct,1912,Murray,Wet Tropics,22.6,22.3,22.8,30,77.6,0.3,0.2,101.3,100.9
1911-10-31,23,mean,1911,Oct,1912,Russell,Wet Tropics,22.9,22.9,23.2,13.3,51.8,0,-0.2,100,99.1
1911-10-31,23,mean,1911,Oct,1912,Tully,Wet Tropics,21.9,21.7,22.3,63.3,80.9,0.2,0.7,100.9,103.1
1911-11-30,26,mean,1911,Nov,1912,Burdekin,Burdekin,22.8,22.4,26.1,16.7,74.4,0.4,-0.1,101.8,99.6
1911-11-30,25,mean,1911,Nov,1912,Haughton,Burdekin,23.8,23.4,26,0,67.9,0.4,-1,101.7,96.2
1911-11-30,25,mean,1911,Nov,1912,Black,Dry Tropics,23.5,23,25.4,13.3,87.3,0.5,-0.4,102.2,98.4
1911-11-30,25,mean,1911,Nov,1912,Ross,Dry Tropics,24.1,23.7,26.1,0,74.4,0.4,-1.1,101.7,95.8
1911-11-30,25,mean,1911,Nov,1912,Don,Mackay Whitsunday Isaac,23.2,23,25.7,0,64.7,0.2,-0.7,100.9,97.3
1911-11-30,25,mean,1911,Nov,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,25.1,16.7,74.4,0.3,-0.1,101.3,99.6
1911-11-30,24,mean,1911,Nov,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,24.6,6.7,45.3,0.1,-0.6,100.5,97.6
1911-11-30,25,mean,1911,Nov,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,25.2,10,77.6,0.5,-0.2,102.2,99.2
1911-11-30,25,mean,1911,Nov,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,25.7,0,58.2,0.2,-0.7,100.9,97.3
1911-11-30,23,mean,1911,Nov,1912,Barron,Wet Tropics,21.8,21.6,23.7,0,64.7,0.2,-0.7,100.9,97
1911-11-30,24,mean,1911,Nov,1912,Daintree,Wet Tropics,22.9,22.9,24.7,0,55,0,-0.7,100,97.2
1911-11-30,23,mean,1911,Nov,1912,Herbert,Wet Tropics,21.4,21.2,23.8,0,67.9,0.2,-0.8,100.9,96.6
1911-11-30,23,mean,1911,Nov,1912,Johnstone,Wet Tropics,21.9,21.8,23.7,3.3,67.9,0.1,-0.7,100.5,97
1911-11-30,24,mean,1911,Nov,1912,Mossman,Wet Tropics,23,22.8,24.7,0,67.9,0.2,-0.7,100.9,97.2
1911-11-30,24,mean,1911,Nov,1912,Mulgrave,Wet Tropics,23.2,23,24.7,0,77.6,0.2,-0.7,100.9,97.2
1911-11-30,24,mean,1911,Nov,1912,Murray,Wet Tropics,22.6,22.3,24.4,10,77.6,0.3,-0.4,101.3,98.4
1911-11-30,24,mean,1911,Nov,1912,Russell,Wet Tropics,22.9,22.9,24.6,6.7,51.8,0,-0.6,100,97.6
1911-11-30,23,mean,1911,Nov,1912,Tully,Wet Tropics,21.9,21.7,23.8,0,80.9,0.2,-0.8,100.9,96.6
1911-12-31,29,mean,1911,Dec,1912,Burdekin,Burdekin,22.8,22.4,27.4,93.3,74.4,0.4,1.6,101.8,105.8
1911-12-31,29,mean,1911,Dec,1912,Haughton,Burdekin,23.8,23.4,27.4,100,67.9,0.4,1.6,101.7,105.8
1911-12-31,28,mean,1911,Dec,1912,Black,Dry Tropics,23.5,23,26.7,86.7,87.3,0.5,1.3,102.2,104.9
1911-12-31,29,mean,1911,Dec,1912,Ross,Dry Tropics,24.1,23.7,27.4,96.7,74.4,0.4,1.6,101.7,105.8
1911-12-31,28,mean,1911,Dec,1912,Don,Mackay Whitsunday Isaac,23.2,23,27,83.3,64.7,0.2,1,100.9,103.7
1911-12-31,28,mean,1911,Dec,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,26.3,96.7,74.4,0.3,1.7,101.3,106.5
1911-12-31,27,mean,1911,Dec,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,25.9,86.7,45.3,0.1,1.1,100.5,104.2
1911-12-31,28,mean,1911,Dec,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,26.6,93.3,77.6,0.5,1.4,102.2,105.3
1911-12-31,28,mean,1911,Dec,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,26.9,86.7,58.2,0.2,1.1,100.9,104.1
1911-12-31,26,mean,1911,Dec,1912,Barron,Wet Tropics,21.8,21.6,24.9,90,64.7,0.2,1.1,100.9,104.4
1911-12-31,27,mean,1911,Dec,1912,Daintree,Wet Tropics,22.9,22.9,25.9,86.7,55,0,1.1,100,104.2
1911-12-31,26,mean,1911,Dec,1912,Herbert,Wet Tropics,21.4,21.2,25,80,67.9,0.2,1,100.9,104
1911-12-31,26,mean,1911,Dec,1912,Johnstone,Wet Tropics,21.9,21.8,24.9,86.7,67.9,0.1,1.1,100.5,104.4
1911-12-31,27,mean,1911,Dec,1912,Mossman,Wet Tropics,23,22.8,25.8,93.3,67.9,0.2,1.2,100.9,104.7
1911-12-31,27,mean,1911,Dec,1912,Mulgrave,Wet Tropics,23.2,23,26,83.3,77.6,0.2,1,100.9,103.8
1911-12-31,27,mean,1911,Dec,1912,Murray,Wet Tropics,22.6,22.3,25.8,83.3,77.6,0.3,1.2,101.3,104.7
1911-12-31,27,mean,1911,Dec,1912,Russell,Wet Tropics,22.9,22.9,25.8,93.3,51.8,0,1.2,100,104.7
1911-12-31,26,mean,1911,Dec,1912,Tully,Wet Tropics,21.9,21.7,25.1,70,80.9,0.2,0.9,100.9,103.6
1912-01-31,29,mean,1912,Jan,1912,Burdekin,Burdekin,22.8,22.4,27.5,76.7,74.4,0.4,1.5,101.8,105.5
1912-01-31,29,mean,1912,Jan,1912,Haughton,Burdekin,23.8,23.4,27.6,76.7,67.9,0.4,1.4,101.7,105.1
1912-01-31,28,mean,1912,Jan,1912,Black,Dry Tropics,23.5,23,27,63.3,87.3,0.5,1,102.2,103.7
1912-01-31,29,mean,1912,Jan,1912,Ross,Dry Tropics,24.1,23.7,27.6,76.7,74.4,0.4,1.4,101.7,105.1
1912-01-31,28,mean,1912,Jan,1912,Don,Mackay Whitsunday Isaac,23.2,23,27.1,56.7,64.7,0.2,0.9,100.9,103.3
1912-01-31,28,mean,1912,Jan,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,26.8,86.7,74.4,0.3,1.2,101.3,104.5
1912-01-31,27,mean,1912,Jan,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,26.4,43.3,45.3,0.1,0.6,100.5,102.3
1912-01-31,28,mean,1912,Jan,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,27,76.7,77.6,0.5,1,102.2,103.7
1912-01-31,28,mean,1912,Jan,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,27.1,63.3,58.2,0.2,0.9,100.9,103.3
1912-01-31,26,mean,1912,Jan,1912,Barron,Wet Tropics,21.8,21.6,25.1,73.3,64.7,0.2,0.9,100.9,103.6
1912-01-31,27,mean,1912,Jan,1912,Daintree,Wet Tropics,22.9,22.9,26.1,80,55,0,0.9,100,103.4
1912-01-31,26,mean,1912,Jan,1912,Herbert,Wet Tropics,21.4,21.2,25.1,70,67.9,0.2,0.9,100.9,103.6
1912-01-31,26,mean,1912,Jan,1912,Johnstone,Wet Tropics,21.9,21.8,25.4,56.7,67.9,0.1,0.6,100.5,102.4
1912-01-31,27,mean,1912,Jan,1912,Mossman,Wet Tropics,23,22.8,26,86.7,67.9,0.2,1,100.9,103.8
1912-01-31,27,mean,1912,Jan,1912,Mulgrave,Wet Tropics,23.2,23,26.3,63.3,77.6,0.2,0.7,100.9,102.7
1912-01-31,27,mean,1912,Jan,1912,Murray,Wet Tropics,22.6,22.3,26.1,66.7,77.6,0.3,0.9,101.3,103.4
1912-01-31,27,mean,1912,Jan,1912,Russell,Wet Tropics,22.9,22.9,26.2,66.7,51.8,0,0.8,100,103.1
1912-01-31,26,mean,1912,Jan,1912,Tully,Wet Tropics,21.9,21.7,25.4,53.3,80.9,0.2,0.6,100.9,102.4
1912-02-29,28,mean,1912,Feb,1912,Burdekin,Burdekin,22.8,22.4,26.6,80,74.4,0.4,1.4,101.8,105.3
1912-02-29,28,mean,1912,Feb,1912,Haughton,Burdekin,23.8,23.4,27.1,66.7,67.9,0.4,0.9,101.7,103.3
1912-02-29,27,mean,1912,Feb,1912,Black,Dry Tropics,23.5,23,26.4,56.7,87.3,0.5,0.6,102.2,102.3
1912-02-29,28,mean,1912,Feb,1912,Ross,Dry Tropics,24.1,23.7,27.2,63.3,74.4,0.4,0.8,101.7,102.9
1912-02-29,27,mean,1912,Feb,1912,Don,Mackay Whitsunday Isaac,23.2,23,26.9,33.3,64.7,0.2,0.1,100.9,100.4
1912-02-29,27,mean,1912,Feb,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,26.4,60,74.4,0.3,0.6,101.3,102.3
1912-02-29,26,mean,1912,Feb,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,25.9,40,45.3,0.1,0.1,100.5,100.4
1912-02-29,27,mean,1912,Feb,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,26.6,50,77.6,0.5,0.4,102.2,101.5
1912-02-29,27,mean,1912,Feb,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,26.8,36.7,58.2,0.2,0.2,100.9,100.7
1912-02-29,24,mean,1912,Feb,1912,Barron,Wet Tropics,21.8,21.6,24.8,0,64.7,0.2,-0.8,100.9,96.8
1912-02-29,25,mean,1912,Feb,1912,Daintree,Wet Tropics,22.9,22.9,25.7,0,55,0,-0.7,100,97.3
1912-02-29,24,mean,1912,Feb,1912,Herbert,Wet Tropics,21.4,21.2,24.6,3.3,67.9,0.2,-0.6,100.9,97.6
1912-02-29,25,mean,1912,Feb,1912,Johnstone,Wet Tropics,21.9,21.8,24.9,26.7,67.9,0.1,0.1,100.5,100.4
1912-02-29,25,mean,1912,Feb,1912,Mossman,Wet Tropics,23,22.8,25.8,0,67.9,0.2,-0.8,100.9,96.9
1912-02-29,26,mean,1912,Feb,1912,Mulgrave,Wet Tropics,23.2,23,26,20,77.6,0.2,0,100.9,100
1912-02-29,26,mean,1912,Feb,1912,Murray,Wet Tropics,22.6,22.3,25.7,40,77.6,0.3,0.3,101.3,101.2
1912-02-29,25,mean,1912,Feb,1912,Russell,Wet Tropics,22.9,22.9,25.8,0,51.8,0,-0.8,100,96.9
1912-02-29,25,mean,1912,Feb,1912,Tully,Wet Tropics,21.9,21.7,25,26.7,80.9,0.2,0,100.9,100
1912-03-31,26,mean,1912,Mar,1912,Burdekin,Burdekin,22.8,22.4,25.3,53.3,74.4,0.4,0.7,101.8,102.8
1912-03-31,26,mean,1912,Mar,1912,Haughton,Burdekin,23.8,23.4,25.8,36.7,67.9,0.4,0.2,101.7,100.8
1912-03-31,26,mean,1912,Mar,1912,Black,Dry Tropics,23.5,23,25.5,53.3,87.3,0.5,0.5,102.2,102
1912-03-31,27,mean,1912,Mar,1912,Ross,Dry Tropics,24.1,23.7,26.1,66.7,74.4,0.4,0.9,101.7,103.4
1912-03-31,26,mean,1912,Mar,1912,Don,Mackay Whitsunday Isaac,23.2,23,25.6,46.7,64.7,0.2,0.4,100.9,101.6
1912-03-31,25,mean,1912,Mar,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,25.1,20,74.4,0.3,-0.1,101.3,99.6
1912-03-31,25,mean,1912,Mar,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,24.5,50,45.3,0.1,0.5,100.5,102
1912-03-31,26,mean,1912,Mar,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,25.5,53.3,77.6,0.5,0.5,102.2,102
1912-03-31,26,mean,1912,Mar,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,25.6,46.7,58.2,0.2,0.4,100.9,101.6
1912-03-31,24,mean,1912,Mar,1912,Barron,Wet Tropics,21.8,21.6,23.5,46.7,64.7,0.2,0.5,100.9,102.1
1912-03-31,25,mean,1912,Mar,1912,Daintree,Wet Tropics,22.9,22.9,24.6,40,55,0,0.4,100,101.6
1912-03-31,24,mean,1912,Mar,1912,Herbert,Wet Tropics,21.4,21.2,23.5,50,67.9,0.2,0.5,100.9,102.1
1912-03-31,24,mean,1912,Mar,1912,Johnstone,Wet Tropics,21.9,21.8,24,20,67.9,0.1,0,100.5,100
1912-03-31,25,mean,1912,Mar,1912,Mossman,Wet Tropics,23,22.8,24.6,40,67.9,0.2,0.4,100.9,101.6
1912-03-31,25,mean,1912,Mar,1912,Mulgrave,Wet Tropics,23.2,23,25,20,77.6,0.2,0,100.9,100
1912-03-31,25,mean,1912,Mar,1912,Murray,Wet Tropics,22.6,22.3,24.6,43.3,77.6,0.3,0.4,101.3,101.6
1912-03-31,25,mean,1912,Mar,1912,Russell,Wet Tropics,22.9,22.9,25,20,51.8,0,0,100,100
1912-03-31,24,mean,1912,Mar,1912,Tully,Wet Tropics,21.9,21.7,24,20,80.9,0.2,0,100.9,100
1912-04-30,23,mean,1912,Apr,1912,Burdekin,Burdekin,22.8,22.4,22.5,50,74.4,0.4,0.5,101.8,102.2
1912-04-30,25,mean,1912,Apr,1912,Haughton,Burdekin,23.8,23.4,24.1,63.3,67.9,0.4,0.9,101.7,103.7
1912-04-30,24,mean,1912,Apr,1912,Black,Dry Tropics,23.5,23,23.6,53.3,87.3,0.5,0.4,102.2,101.7
1912-04-30,25,mean,1912,Apr,1912,Ross,Dry Tropics,24.1,23.7,24.5,53.3,74.4,0.4,0.5,101.7,102
1912-04-30,24,mean,1912,Apr,1912,Don,Mackay Whitsunday Isaac,23.2,23,23.7,40,64.7,0.2,0.3,100.9,101.3
1912-04-30,23,mean,1912,Apr,1912,O'Connell,Mackay Whitsunday Isaac,22.7,22.4,23.1,23.3,74.4,0.3,-0.1,101.3,99.6
1912-04-30,22,mean,1912,Apr,1912,Pioneer,Mackay Whitsunday Isaac,21.8,21.7,22.3,13.3,45.3,0.1,-0.3,100.5,98.7
1912-04-30,24,mean,1912,Apr,1912,Plane,Mackay Whitsunday Isaac,23.1,22.6,23.4,56.7,77.6,0.5,0.6,102.2,102.6
1912-04-30,24,mean,1912,Apr,1912,Proserpine,Mackay Whitsunday Isaac,23.2,23,23.7,36.7,58.2,0.2,0.3,100.9,101.3
1912-04-30,23,mean,1912,Apr,1912,Barron,Wet Tropics,21.8,21.6,22,76.7,64.7,0.2,1,100.9,104.5
1912-04-30,24,mean,1912,Apr,1912,Daintree,Wet Tropics,22.9,22.9,23.3,60,55,0,0.7,100,103
1912-04-30,22,mean,1912,Apr,1912,Herbert,Wet Tropics,21.4,21.2,21.7,43.3,67.9,0.2,0.3,100.9,101.4
